"Content","Type","ID","Flavour","BrewID","Volume","Name"
25,"IBU",517,"American Amber / Red Ale",365,"16","40th Annual Bix Street Fest Copper Ale (Current)"
25,"IBU",517,"American Amber / Red Ale",365,"24",NA
25,"IBU",517,"American Amber / Red Ale",365,"32",NA
25,"IBU",517,"American Amber / Red Ale",365,"Other",NA
27,"IBU",518,"American Amber / Red Ale",190,"12","Immersion Amber Ale (2011)"
27,"IBU",518,"American Amber / Red Ale",190,"16",NA
27,"IBU",518,"American Amber / Red Ale",190,"24",NA
27,"IBU",518,"American Amber / Red Ale",190,"32",NA
27,"IBU",518,"American Amber / Red Ale",190,"Other",NA
20,"IBU",521,"American Amber / Red Ale",314,"12",NA
20,"IBU",521,"American Amber / Red Ale",314,"16","McKinney Eddy Amber Ale"
20,"IBU",521,"American Amber / Red Ale",314,"24",NA
20,"IBU",521,"American Amber / Red Ale",314,"32",NA
20,"IBU",521,"American Amber / Red Ale",314,"Other",NA
35,"IBU",533,"American Amber / Red Ale",292,"12","Amber Road"
35,"IBU",533,"American Amber / Red Ale",292,"16",NA
35,"IBU",533,"American Amber / Red Ale",292,"24",NA
35,"IBU",533,"American Amber / Red Ale",292,"32",NA
35,"IBU",533,"American Amber / Red Ale",292,"Other",NA
18,"IBU",563,"American Amber / Red Ale",82,"12",NA
18,"IBU",563,"American Amber / Red Ale",82,"16","Fat Tire Amber Ale"
18,"IBU",563,"American Amber / Red Ale",82,"24",NA
18,"IBU",563,"American Amber / Red Ale",82,"32",NA
18,"IBU",563,"American Amber / Red Ale",82,"Other",NA
75,"IBU",569,"American Amber / Red Ale",141,"12","Tocobaga Red Ale"
75,"IBU",569,"American Amber / Red Ale",141,"16",NA
75,"IBU",569,"American Amber / Red Ale",141,"24",NA
75,"IBU",569,"American Amber / Red Ale",141,"32",NA
75,"IBU",569,"American Amber / Red Ale",141,"Other",NA
NA,"IBU",677,"American Amber / Red Ale",10,"12",NA
NA,"IBU",677,"American Amber / Red Ale",10,"16","Big Red Coq (2012)"
NA,"IBU",677,"American Amber / Red Ale",10,"24",NA
NA,"IBU",677,"American Amber / Red Ale",10,"32",NA
NA,"IBU",677,"American Amber / Red Ale",10,"Other",NA
NA,"IBU",688,"American Amber / Red Ale",92,"12","Firefly Amber Ale"
NA,"IBU",688,"American Amber / Red Ale",92,"16",NA
NA,"IBU",688,"American Amber / Red Ale",92,"24",NA
NA,"IBU",688,"American Amber / Red Ale",92,"32",NA
NA,"IBU",688,"American Amber / Red Ale",92,"Other",NA
24,"IBU",690,"American Amber / Red Ale",375,"12","Sobrehumano Palena'ole"
24,"IBU",690,"American Amber / Red Ale",375,"16",NA
24,"IBU",690,"American Amber / Red Ale",375,"24",NA
24,"IBU",690,"American Amber / Red Ale",375,"32",NA
24,"IBU",690,"American Amber / Red Ale",375,"Other",NA
41,"IBU",702,"American Amber / Red Ale",360,"12","Hot Rod Red"
41,"IBU",702,"American Amber / Red Ale",360,"16",NA
41,"IBU",702,"American Amber / Red Ale",360,"24",NA
41,"IBU",702,"American Amber / Red Ale",360,"32",NA
41,"IBU",702,"American Amber / Red Ale",360,"Other",NA
18,"IBU",748,"American Amber / Red Ale",82,"12","Fat Tire Amber Ale (2011)"
18,"IBU",748,"American Amber / Red Ale",82,"16",NA
18,"IBU",748,"American Amber / Red Ale",82,"24",NA
18,"IBU",748,"American Amber / Red Ale",82,"32",NA
18,"IBU",748,"American Amber / Red Ale",82,"Other",NA
24,"IBU",751,"American Amber / Red Ale",101,"12","Hurricane Amber Ale (2004)"
24,"IBU",751,"American Amber / Red Ale",101,"16",NA
24,"IBU",751,"American Amber / Red Ale",101,"24",NA
24,"IBU",751,"American Amber / Red Ale",101,"32",NA
24,"IBU",751,"American Amber / Red Ale",101,"Other",NA
NA,"IBU",757,"American Amber / Red Ale",410,"12","Atlantic Amber Ale (2004)"
NA,"IBU",757,"American Amber / Red Ale",410,"16",NA
NA,"IBU",757,"American Amber / Red Ale",410,"24",NA
NA,"IBU",757,"American Amber / Red Ale",410,"32",NA
NA,"IBU",757,"American Amber / Red Ale",410,"Other",NA
NA,"IBU",780,"American Amber / Red Ale",506,"12","T-6 Red Ale (2004)"
NA,"IBU",780,"American Amber / Red Ale",506,"16",NA
NA,"IBU",780,"American Amber / Red Ale",506,"24",NA
NA,"IBU",780,"American Amber / Red Ale",506,"32",NA
NA,"IBU",780,"American Amber / Red Ale",506,"Other",NA
24,"IBU",794,"American Amber / Red Ale",155,"12","Ashland Amber Ale (2009)"
24,"IBU",794,"American Amber / Red Ale",155,"16",NA
24,"IBU",794,"American Amber / Red Ale",155,"24",NA
24,"IBU",794,"American Amber / Red Ale",155,"32",NA
24,"IBU",794,"American Amber / Red Ale",155,"Other",NA
NA,"IBU",807,"American Amber / Red Ale",424,"12","Rail Yard Ale"
NA,"IBU",807,"American Amber / Red Ale",424,"16",NA
NA,"IBU",807,"American Amber / Red Ale",424,"24",NA
NA,"IBU",807,"American Amber / Red Ale",424,"32",NA
NA,"IBU",807,"American Amber / Red Ale",424,"Other",NA
15,"IBU",811,"American Amber / Red Ale",171,"12","Boont Amber Ale (2010)"
15,"IBU",811,"American Amber / Red Ale",171,"16",NA
15,"IBU",811,"American Amber / Red Ale",171,"24",NA
15,"IBU",811,"American Amber / Red Ale",171,"32",NA
15,"IBU",811,"American Amber / Red Ale",171,"Other",NA
NA,"IBU",869,"American Amber / Red Ale",497,"12","THP Amber (2006)"
NA,"IBU",869,"American Amber / Red Ale",497,"16",NA
NA,"IBU",869,"American Amber / Red Ale",497,"24",NA
NA,"IBU",869,"American Amber / Red Ale",497,"32",NA
NA,"IBU",869,"American Amber / Red Ale",497,"Other",NA
49,"IBU",871,"American Amber / Red Ale",496,"12","Dry Dock Amber Ale"
49,"IBU",871,"American Amber / Red Ale",496,"16",NA
49,"IBU",871,"American Amber / Red Ale",496,"24",NA
49,"IBU",871,"American Amber / Red Ale",496,"32",NA
49,"IBU",871,"American Amber / Red Ale",496,"Other",NA
35,"IBU",882,"American Amber / Red Ale",397,"12",NA
35,"IBU",882,"American Amber / Red Ale",397,"16","1881 California Red Ale"
35,"IBU",882,"American Amber / Red Ale",397,"24",NA
35,"IBU",882,"American Amber / Red Ale",397,"32",NA
35,"IBU",882,"American Amber / Red Ale",397,"Other",NA
53,"IBU",895,"American Amber / Red Ale",201,"12",NA
53,"IBU",895,"American Amber / Red Ale",201,"16","Loki Red Ale (2013)"
53,"IBU",895,"American Amber / Red Ale",201,"24",NA
53,"IBU",895,"American Amber / Red Ale",201,"32",NA
53,"IBU",895,"American Amber / Red Ale",201,"Other",NA
NA,"IBU",899,"American Amber / Red Ale",229,"12",NA
NA,"IBU",899,"American Amber / Red Ale",229,"16","Rochester Red Ale"
NA,"IBU",899,"American Amber / Red Ale",229,"24",NA
NA,"IBU",899,"American Amber / Red Ale",229,"32",NA
NA,"IBU",899,"American Amber / Red Ale",229,"Other",NA
15,"IBU",921,"American Amber / Red Ale",493,"12","Northern Lights Amber Ale"
15,"IBU",921,"American Amber / Red Ale",493,"16",NA
15,"IBU",921,"American Amber / Red Ale",493,"24",NA
15,"IBU",921,"American Amber / Red Ale",493,"32",NA
15,"IBU",921,"American Amber / Red Ale",493,"Other",NA
27,"IBU",924,"American Amber / Red Ale",491,"12",NA
27,"IBU",924,"American Amber / Red Ale",491,"16","Deadicated Amber"
27,"IBU",924,"American Amber / Red Ale",491,"24",NA
27,"IBU",924,"American Amber / Red Ale",491,"32",NA
27,"IBU",924,"American Amber / Red Ale",491,"Other",NA
72,"IBU",935,"American Amber / Red Ale",256,"12",NA
72,"IBU",935,"American Amber / Red Ale",256,"16","Fascist Pig Ale"
72,"IBU",935,"American Amber / Red Ale",256,"24",NA
72,"IBU",935,"American Amber / Red Ale",256,"32",NA
72,"IBU",935,"American Amber / Red Ale",256,"Other",NA
NA,"IBU",940,"American Amber / Red Ale",63,"12","Boohai Red Ale"
NA,"IBU",940,"American Amber / Red Ale",63,"16",NA
NA,"IBU",940,"American Amber / Red Ale",63,"24",NA
NA,"IBU",940,"American Amber / Red Ale",63,"32",NA
NA,"IBU",940,"American Amber / Red Ale",63,"Other",NA
NA,"IBU",944,"American Amber / Red Ale",488,"12","Dock Street Amber Beer (1992)"
NA,"IBU",944,"American Amber / Red Ale",488,"16",NA
NA,"IBU",944,"American Amber / Red Ale",488,"24",NA
NA,"IBU",944,"American Amber / Red Ale",488,"32",NA
NA,"IBU",944,"American Amber / Red Ale",488,"Other",NA
31,"IBU",953,"American Amber / Red Ale",486,"12",NA
31,"IBU",953,"American Amber / Red Ale",486,"16","Wisco Disco"
31,"IBU",953,"American Amber / Red Ale",486,"24",NA
31,"IBU",953,"American Amber / Red Ale",486,"32",NA
31,"IBU",953,"American Amber / Red Ale",486,"Other",NA
32,"IBU",961,"American Amber / Red Ale",485,"12","Mac's Scottish Style Amber Ale (2000)"
32,"IBU",961,"American Amber / Red Ale",485,"16",NA
32,"IBU",961,"American Amber / Red Ale",485,"24",NA
32,"IBU",961,"American Amber / Red Ale",485,"32",NA
32,"IBU",961,"American Amber / Red Ale",485,"Other",NA
35,"IBU",978,"American Amber / Red Ale",374,"12","Old Red Beard Amber Ale"
35,"IBU",978,"American Amber / Red Ale",374,"16",NA
35,"IBU",978,"American Amber / Red Ale",374,"24",NA
35,"IBU",978,"American Amber / Red Ale",374,"32",NA
35,"IBU",978,"American Amber / Red Ale",374,"Other",NA
NA,"IBU",1044,"American Amber / Red Ale",10,"12",NA
NA,"IBU",1044,"American Amber / Red Ale",10,"16","Big Red Coq"
NA,"IBU",1044,"American Amber / Red Ale",10,"24",NA
NA,"IBU",1044,"American Amber / Red Ale",10,"32",NA
NA,"IBU",1044,"American Amber / Red Ale",10,"Other",NA
31,"IBU",1057,"American Amber / Red Ale",472,"12",NA
31,"IBU",1057,"American Amber / Red Ale",472,"16","South Ridge Amber Ale"
31,"IBU",1057,"American Amber / Red Ale",472,"24",NA
31,"IBU",1057,"American Amber / Red Ale",472,"32",NA
31,"IBU",1057,"American Amber / Red Ale",472,"Other",NA
85,"IBU",1067,"American Amber / Red Ale",220,"12",NA
85,"IBU",1067,"American Amber / Red Ale",220,"16","Disconnected Red"
85,"IBU",1067,"American Amber / Red Ale",220,"24",NA
85,"IBU",1067,"American Amber / Red Ale",220,"32",NA
85,"IBU",1067,"American Amber / Red Ale",220,"Other",NA
NA,"IBU",1069,"American Amber / Red Ale",100,"12","West Sixth Amber Ale"
NA,"IBU",1069,"American Amber / Red Ale",100,"16",NA
NA,"IBU",1069,"American Amber / Red Ale",100,"24",NA
NA,"IBU",1069,"American Amber / Red Ale",100,"32",NA
NA,"IBU",1069,"American Amber / Red Ale",100,"Other",NA
20,"IBU",1073,"American Amber / Red Ale",30,"12","Epicenter Amber Ale"
20,"IBU",1073,"American Amber / Red Ale",30,"16",NA
20,"IBU",1073,"American Amber / Red Ale",30,"24",NA
20,"IBU",1073,"American Amber / Red Ale",30,"32",NA
20,"IBU",1073,"American Amber / Red Ale",30,"Other",NA
60,"IBU",1085,"American Amber / Red Ale",80,"12",NA
60,"IBU",1085,"American Amber / Red Ale",80,"16","Rise-Up Red (2014)"
60,"IBU",1085,"American Amber / Red Ale",80,"24",NA
60,"IBU",1085,"American Amber / Red Ale",80,"32",NA
60,"IBU",1085,"American Amber / Red Ale",80,"Other",NA
30,"IBU",1124,"American Amber / Red Ale",91,"12","Happy Amber"
30,"IBU",1124,"American Amber / Red Ale",91,"16",NA
30,"IBU",1124,"American Amber / Red Ale",91,"24",NA
30,"IBU",1124,"American Amber / Red Ale",91,"32",NA
30,"IBU",1124,"American Amber / Red Ale",91,"Other",NA
NA,"IBU",1131,"American Amber / Red Ale",235,"12","Back East Ale"
NA,"IBU",1131,"American Amber / Red Ale",235,"16",NA
NA,"IBU",1131,"American Amber / Red Ale",235,"24",NA
NA,"IBU",1131,"American Amber / Red Ale",235,"32",NA
NA,"IBU",1131,"American Amber / Red Ale",235,"Other",NA
NA,"IBU",1163,"American Amber / Red Ale",63,"12","WinterWonderGrass Festival Ale"
NA,"IBU",1163,"American Amber / Red Ale",63,"16",NA
NA,"IBU",1163,"American Amber / Red Ale",63,"24",NA
NA,"IBU",1163,"American Amber / Red Ale",63,"32",NA
NA,"IBU",1163,"American Amber / Red Ale",63,"Other",NA
NA,"IBU",1179,"American Amber / Red Ale",459,"12",NA
NA,"IBU",1179,"American Amber / Red Ale",459,"16","River North Ale"
NA,"IBU",1179,"American Amber / Red Ale",459,"24",NA
NA,"IBU",1179,"American Amber / Red Ale",459,"32",NA
NA,"IBU",1179,"American Amber / Red Ale",459,"Other",NA
20,"IBU",1200,"American Amber / Red Ale",457,"12","Bomber Mountain Amber Ale (2013)"
20,"IBU",1200,"American Amber / Red Ale",457,"16",NA
20,"IBU",1200,"American Amber / Red Ale",457,"24",NA
20,"IBU",1200,"American Amber / Red Ale",457,"32",NA
20,"IBU",1200,"American Amber / Red Ale",457,"Other",NA
NA,"IBU",1218,"American Amber / Red Ale",452,"12","All American Red Ale"
NA,"IBU",1218,"American Amber / Red Ale",452,"16",NA
NA,"IBU",1218,"American Amber / Red Ale",452,"24",NA
NA,"IBU",1218,"American Amber / Red Ale",452,"32",NA
NA,"IBU",1218,"American Amber / Red Ale",452,"Other",NA
24,"IBU",1272,"American Amber / Red Ale",284,"12",NA
24,"IBU",1272,"American Amber / Red Ale",284,"16","Louie's Demise Amber Ale"
24,"IBU",1272,"American Amber / Red Ale",284,"24",NA
24,"IBU",1272,"American Amber / Red Ale",284,"32",NA
24,"IBU",1272,"American Amber / Red Ale",284,"Other",NA
NA,"IBU",1278,"American Amber / Red Ale",438,"12","Northern Hawk Owl Amber"
NA,"IBU",1278,"American Amber / Red Ale",438,"16",NA
NA,"IBU",1278,"American Amber / Red Ale",438,"24",NA
NA,"IBU",1278,"American Amber / Red Ale",438,"32",NA
NA,"IBU",1278,"American Amber / Red Ale",438,"Other",NA
NA,"IBU",1320,"American Amber / Red Ale",380,"12","Last Call Imperial Amber Ale"
NA,"IBU",1320,"American Amber / Red Ale",380,"16",NA
NA,"IBU",1320,"American Amber / Red Ale",380,"24",NA
NA,"IBU",1320,"American Amber / Red Ale",380,"32",NA
NA,"IBU",1320,"American Amber / Red Ale",380,"Other",NA
15,"IBU",1326,"American Amber / Red Ale",171,"12","Boont Amber Ale"
15,"IBU",1326,"American Amber / Red Ale",171,"16",NA
15,"IBU",1326,"American Amber / Red Ale",171,"24",NA
15,"IBU",1326,"American Amber / Red Ale",171,"32",NA
15,"IBU",1326,"American Amber / Red Ale",171,"Other",NA
25,"IBU",1404,"American Amber / Red Ale",11,"12",NA
25,"IBU",1404,"American Amber / Red Ale",11,"16","North 45 Amber Ale"
25,"IBU",1404,"American Amber / Red Ale",11,"24",NA
25,"IBU",1404,"American Amber / Red Ale",11,"32",NA
25,"IBU",1404,"American Amber / Red Ale",11,"Other",NA
NA,"IBU",1432,"American Amber / Red Ale",409,"12",NA
NA,"IBU",1432,"American Amber / Red Ale",409,"16","Yard Sale Amber Ale"
NA,"IBU",1432,"American Amber / Red Ale",409,"24",NA
NA,"IBU",1432,"American Amber / Red Ale",409,"32",NA
NA,"IBU",1432,"American Amber / Red Ale",409,"Other",NA
NA,"IBU",1457,"American Amber / Red Ale",370,"12",NA
NA,"IBU",1457,"American Amber / Red Ale",370,"16","Chronic Ale"
NA,"IBU",1457,"American Amber / Red Ale",370,"24",NA
NA,"IBU",1457,"American Amber / Red Ale",370,"32",NA
NA,"IBU",1457,"American Amber / Red Ale",370,"Other",NA
35,"IBU",1479,"American Amber / Red Ale",397,"12","1881 California Red"
35,"IBU",1479,"American Amber / Red Ale",397,"16",NA
35,"IBU",1479,"American Amber / Red Ale",397,"24",NA
35,"IBU",1479,"American Amber / Red Ale",397,"32",NA
35,"IBU",1479,"American Amber / Red Ale",397,"Other",NA
115,"IBU",1492,"American Amber / Red Ale",209,"12",NA
115,"IBU",1492,"American Amber / Red Ale",209,"16","Blazing World"
115,"IBU",1492,"American Amber / Red Ale",209,"24",NA
115,"IBU",1492,"American Amber / Red Ale",209,"32",NA
115,"IBU",1492,"American Amber / Red Ale",209,"Other",NA
NA,"IBU",1518,"American Amber / Red Ale",355,"12",NA
NA,"IBU",1518,"American Amber / Red Ale",355,"16","Devils Head Red Ale"
NA,"IBU",1518,"American Amber / Red Ale",355,"24",NA
NA,"IBU",1518,"American Amber / Red Ale",355,"32",NA
NA,"IBU",1518,"American Amber / Red Ale",355,"Other",NA
18,"IBU",1586,"American Amber / Red Ale",82,"12","Fat Tire Amber Ale"
18,"IBU",1586,"American Amber / Red Ale",82,"16",NA
18,"IBU",1586,"American Amber / Red Ale",82,"24",NA
18,"IBU",1586,"American Amber / Red Ale",82,"32",NA
18,"IBU",1586,"American Amber / Red Ale",82,"Other",NA
NA,"IBU",1638,"American Amber / Red Ale",353,"12",NA
NA,"IBU",1638,"American Amber / Red Ale",353,"16","Aslan Amber"
NA,"IBU",1638,"American Amber / Red Ale",353,"24",NA
NA,"IBU",1638,"American Amber / Red Ale",353,"32",NA
NA,"IBU",1638,"American Amber / Red Ale",353,"Other",NA
45,"IBU",1643,"American Amber / Red Ale",318,"12","Banner American Ale"
45,"IBU",1643,"American Amber / Red Ale",318,"16",NA
45,"IBU",1643,"American Amber / Red Ale",318,"24",NA
45,"IBU",1643,"American Amber / Red Ale",318,"32",NA
45,"IBU",1643,"American Amber / Red Ale",318,"Other",NA
NA,"IBU",1650,"American Amber / Red Ale",139,"12","Arkansas Red"
NA,"IBU",1650,"American Amber / Red Ale",139,"16",NA
NA,"IBU",1650,"American Amber / Red Ale",139,"24",NA
NA,"IBU",1650,"American Amber / Red Ale",139,"32",NA
NA,"IBU",1650,"American Amber / Red Ale",139,"Other",NA
27,"IBU",1660,"American Amber / Red Ale",190,"12","Immersion Amber"
27,"IBU",1660,"American Amber / Red Ale",190,"16",NA
27,"IBU",1660,"American Amber / Red Ale",190,"24",NA
27,"IBU",1660,"American Amber / Red Ale",190,"32",NA
27,"IBU",1660,"American Amber / Red Ale",190,"Other",NA
24,"IBU",1669,"American Amber / Red Ale",150,"12","Oakshire Amber Ale"
24,"IBU",1669,"American Amber / Red Ale",150,"16",NA
24,"IBU",1669,"American Amber / Red Ale",150,"24",NA
24,"IBU",1669,"American Amber / Red Ale",150,"32",NA
24,"IBU",1669,"American Amber / Red Ale",150,"Other",NA
42,"IBU",1688,"American Amber / Red Ale",298,"12","American Hero"
42,"IBU",1688,"American Amber / Red Ale",298,"16",NA
42,"IBU",1688,"American Amber / Red Ale",298,"24",NA
42,"IBU",1688,"American Amber / Red Ale",298,"32",NA
42,"IBU",1688,"American Amber / Red Ale",298,"Other",NA
80,"IBU",1745,"American Amber / Red Ale",133,"12",NA
80,"IBU",1745,"American Amber / Red Ale",133,"16","Mississippi Fire Ant"
80,"IBU",1745,"American Amber / Red Ale",133,"24",NA
80,"IBU",1745,"American Amber / Red Ale",133,"32",NA
80,"IBU",1745,"American Amber / Red Ale",133,"Other",NA
37,"IBU",1746,"American Amber / Red Ale",330,"12","Dead Armadillo Amber Ale"
37,"IBU",1746,"American Amber / Red Ale",330,"16",NA
37,"IBU",1746,"American Amber / Red Ale",330,"24",NA
37,"IBU",1746,"American Amber / Red Ale",330,"32",NA
37,"IBU",1746,"American Amber / Red Ale",330,"Other",NA
NA,"IBU",1764,"American Amber / Red Ale",43,"12","Rudolph's Red"
NA,"IBU",1764,"American Amber / Red Ale",43,"16",NA
NA,"IBU",1764,"American Amber / Red Ale",43,"24",NA
NA,"IBU",1764,"American Amber / Red Ale",43,"32",NA
NA,"IBU",1764,"American Amber / Red Ale",43,"Other",NA
40,"IBU",1767,"American Amber / Red Ale",183,"12",NA
40,"IBU",1767,"American Amber / Red Ale",183,"16","Seventh Son Hopped Red Ale"
40,"IBU",1767,"American Amber / Red Ale",183,"24",NA
40,"IBU",1767,"American Amber / Red Ale",183,"32",NA
40,"IBU",1767,"American Amber / Red Ale",183,"Other",NA
39,"IBU",1792,"American Amber / Red Ale",313,"12","Iron Butt Red Ale"
39,"IBU",1792,"American Amber / Red Ale",313,"16",NA
39,"IBU",1792,"American Amber / Red Ale",313,"24",NA
39,"IBU",1792,"American Amber / Red Ale",313,"32",NA
39,"IBU",1792,"American Amber / Red Ale",313,"Other",NA
NA,"IBU",1811,"American Amber / Red Ale",305,"12",NA
NA,"IBU",1811,"American Amber / Red Ale",305,"16","Marblehead"
NA,"IBU",1811,"American Amber / Red Ale",305,"24",NA
NA,"IBU",1811,"American Amber / Red Ale",305,"32",NA
NA,"IBU",1811,"American Amber / Red Ale",305,"Other",NA
44,"IBU",1847,"American Amber / Red Ale",294,"12","Colorado Red Ale"
44,"IBU",1847,"American Amber / Red Ale",294,"16",NA
44,"IBU",1847,"American Amber / Red Ale",294,"24",NA
44,"IBU",1847,"American Amber / Red Ale",294,"32",NA
44,"IBU",1847,"American Amber / Red Ale",294,"Other",NA
NA,"IBU",1860,"American Amber / Red Ale",289,"12",NA
NA,"IBU",1860,"American Amber / Red Ale",289,"16","Rogue American Amber Ale"
NA,"IBU",1860,"American Amber / Red Ale",289,"24",NA
NA,"IBU",1860,"American Amber / Red Ale",289,"32",NA
NA,"IBU",1860,"American Amber / Red Ale",289,"Other",NA
NA,"IBU",1877,"American Amber / Red Ale",43,"12","Patrick's Poison"
NA,"IBU",1877,"American Amber / Red Ale",43,"16",NA
NA,"IBU",1877,"American Amber / Red Ale",43,"24",NA
NA,"IBU",1877,"American Amber / Red Ale",43,"32",NA
NA,"IBU",1877,"American Amber / Red Ale",43,"Other",NA
NA,"IBU",1889,"American Amber / Red Ale",282,"12","Leatherhead Red"
NA,"IBU",1889,"American Amber / Red Ale",282,"16",NA
NA,"IBU",1889,"American Amber / Red Ale",282,"24",NA
NA,"IBU",1889,"American Amber / Red Ale",282,"32",NA
NA,"IBU",1889,"American Amber / Red Ale",282,"Other",NA
30,"IBU",1924,"American Amber / Red Ale",268,"12","Long Trail Ale"
30,"IBU",1924,"American Amber / Red Ale",268,"16",NA
30,"IBU",1924,"American Amber / Red Ale",268,"24",NA
30,"IBU",1924,"American Amber / Red Ale",268,"32",NA
30,"IBU",1924,"American Amber / Red Ale",268,"Other",NA
35,"IBU",1928,"American Amber / Red Ale",267,"12",NA
35,"IBU",1928,"American Amber / Red Ale",267,"16","Cape Cod Red"
35,"IBU",1928,"American Amber / Red Ale",267,"24",NA
35,"IBU",1928,"American Amber / Red Ale",267,"32",NA
35,"IBU",1928,"American Amber / Red Ale",267,"Other",NA
30,"IBU",1936,"American Amber / Red Ale",265,"12","Farmer's Tan Red Ale"
30,"IBU",1936,"American Amber / Red Ale",265,"16",NA
30,"IBU",1936,"American Amber / Red Ale",265,"24",NA
30,"IBU",1936,"American Amber / Red Ale",265,"32",NA
30,"IBU",1936,"American Amber / Red Ale",265,"Other",NA
NA,"IBU",1952,"American Amber / Red Ale",260,"12",NA
NA,"IBU",1952,"American Amber / Red Ale",260,"16","Train Wreck"
NA,"IBU",1952,"American Amber / Red Ale",260,"24",NA
NA,"IBU",1952,"American Amber / Red Ale",260,"32",NA
NA,"IBU",1952,"American Amber / Red Ale",260,"Other",NA
NA,"IBU",1998,"American Amber / Red Ale",253,"12","Old Detroit"
NA,"IBU",1998,"American Amber / Red Ale",253,"16",NA
NA,"IBU",1998,"American Amber / Red Ale",253,"24",NA
NA,"IBU",1998,"American Amber / Red Ale",253,"32",NA
NA,"IBU",1998,"American Amber / Red Ale",253,"Other",NA
50,"IBU",2041,"American Amber / Red Ale",241,"12","Dammit Jim!"
50,"IBU",2041,"American Amber / Red Ale",241,"16",NA
50,"IBU",2041,"American Amber / Red Ale",241,"24",NA
50,"IBU",2041,"American Amber / Red Ale",241,"32",NA
50,"IBU",2041,"American Amber / Red Ale",241,"Other",NA
